participant_id,task_id,scenario_id,scenario_persona,chosen_hotel_id,chosen_hotel_name,chosen_room_id,chosen_room_name,room_price_lkr,room_board,room_refundable,room_size_sqm,n_rooms_offered,is_attention_check,attention_pass,decision_ms,time_to_first_interaction_ms,n_hotels_opened,revisions,room_revisions,submitted_at
1d12ef90-7e7a-491c-9688-8fe738dccd96,t7,t7,Long-stay consultant,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,2208,880,1,0,0,2026-08-20T03:19:13.842Z
1d12ef90-7e7a-491c-9688-8fe738dccd96,t8,t8,Value-seeking couple,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,2163,858,1,0,0,2026-08-20T03:19:16.576Z
1d12ef90-7e7a-491c-9688-8fe738dccd96,t9,t9,Remote worker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,1894,622,1,0,0,2026-08-20T03:19:19.081Z
1d12ef90-7e7a-491c-9688-8fe738dccd96,t10,t10,Business traveller,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,2045,662,1,0,0,2026-08-20T03:19:21.703Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,16216,6936,1,0,0,2026-08-20T03:24:22.138Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t1,t1,Evening walker,lp33ddb,"Taj Samudra, Colombo",478631-BI-RFN,Deluxe Room City View Queen Bed,43993,Breakfast Included,true,35,5,false,,20256,9931,1,0,0,2026-08-20T03:24:23.353Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,15537,6249,1,0,0,2026-08-20T03:24:38.176Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,15600,5583,1,0,0,2026-08-20T03:24:39.414Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t3,t3,Self-funded worker,lp81760,The Steuart by Citrus,1459938501-RO-NRF,"Premium Room, City View - Early check-in or late check-out subject to availability",22604,Room Only,false,123,5,false,,16046,6528,1,0,0,2026-08-20T03:24:55.884Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t3,t3,Self-funded worker,lp6f007,Clock Inn Colombo,1321691605-BI-RFN,Standard Double Room,13715,Breakfast Included,true,25,2,false,,17513,7162,1,0,0,2026-08-20T03:24:56.192Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-BI-RFN,Superior Room,36248,Breakfast Included,true,24,5,false,,15559,5675,1,0,0,2026-08-20T03:25:12.426Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-RO-RFN,Superior Room,27402,Room Only,true,24,5,false,,20004,8347,1,0,0,2026-08-20T03:25:16.428Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t5,t5,Light sleeper,lp67708,Supun Arcade Residency,481434-BI-RFN,One-Bedroom Apartment with 15% Discount on Food & Beverage,24663,Breakfast Included,true,121,5,false,,18068,9354,1,0,0,2026-08-20T03:25:31.068Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,17058,7826,1,0,0,2026-08-20T03:25:33.817Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,14425,6346,1,0,0,2026-08-20T03:25:48.776Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t6,t6,Beach weekender,lp67708,Supun Arcade Residency,481434-BI-RFN,One-Bedroom Apartment with 15% Discount on Food & Beverage,24663,Breakfast Included,true,121,5,false,,19279,9093,1,0,0,2026-08-20T03:25:50.670Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t7,t7,Long-stay consultant,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,18752,9657,1,0,0,2026-08-20T03:26:07.868Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t7,t7,Long-stay consultant,lp5f0e5,Paradise Road Tintagel Colombo,476937-RO-RFN,Executive Suite,96633,Room Only,true,32,2,false,,19825,8663,1,0,0,2026-08-20T03:26:10.824Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t8,t8,Value-seeking couple,lp6557c6e0,Granbell Hotel Colombo,1459818931-RO-NRF,Superior Twin Room with City View,29667,Room Only,false,0,3,false,,16245,6871,1,0,0,2026-08-20T03:26:24.470Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t8,t8,Value-seeking couple,lp656d3aa9,Sofia Colombo City Hotel,5336222-RO-RFN,Deluxe Twin Room with Sea View,27990,Room Only,true,21,3,false,,18086,7205,1,0,0,2026-08-20T03:26:29.494Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t9,t9,Remote worker,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,17519,8081,1,0,0,2026-08-20T03:26:42.580Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t9,t9,Remote worker,lp7c172,Mirage Colombo,487132-BI-RFN,Standard Double Room,24581,Breakfast Included,true,27,5,false,,17097,6314,1,0,0,2026-08-20T03:26:46.954Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t10,t10,Business traveller,lp72a36,Best Western Elyon Colombo,513432-RO-RFN,Deluxe King Room,19568,Room Only,true,24,3,false,,18663,8244,1,0,0,2026-08-20T03:27:01.880Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t10,t10,Business traveller,lp72a36,Best Western Elyon Colombo,513432-RO-RFN,Deluxe King Room,19568,Room Only,true,24,3,false,,18407,7602,1,0,0,2026-08-20T03:27:05.832Z
d5641c41-e93f-45d1-9fef-89c5c48b7a63,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,19307,7699,1,0,0,2026-08-20T03:27:21.573Z
6ae60e77-452c-43aa-bbdd-2987b635e1ea,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,19744,9058,1,0,0,2026-08-20T03:27:25.940Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,16474,7520,1,0,0,2026-08-20T03:28:51.021Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t1,t1,Evening walker,lp3e58e,The Kingsbury Colombo,479092-BI-RFN,Superior Room,37797,Breakfast Included,true,23,2,false,,16556,6317,1,0,0,2026-08-20T03:28:51.785Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t2,t2,Business traveller,lpc0df6,Fern Colombo,4237595-RO-RFN,King Room,16245,Room Only,true,25,2,false,,18783,8537,1,0,0,2026-08-20T03:29:10.526Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t2,t2,Business traveller,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,18484,9800,1,0,0,2026-08-20T03:29:10.808Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t3,t3,Self-funded worker,lp655a9e91,Zest Metropole,4358364-BI-RFN,Deluxe Double Room,26743,Breakfast Included,true,20,5,false,,14837,5080,1,0,0,2026-08-20T03:29:27.787Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t3,t3,Self-funded worker,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,1459638294-BI-RFN,Superior Balcony Room,32800,Breakfast Included,true,31,5,false,,19515,9579,1,0,0,2026-08-20T03:29:31.006Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-BI-RFN,Superior Room,36248,Breakfast Included,true,24,5,false,,15339,6454,1,0,0,2026-08-20T03:29:43.753Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-BI-RFN,Superior Room,36248,Breakfast Included,true,24,5,false,,16644,7474,1,0,0,2026-08-20T03:29:48.573Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,16506,6398,1,0,0,2026-08-20T03:30:00.633Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,18584,8096,1,0,0,2026-08-20T03:30:07.513Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,17287,7228,1,0,0,2026-08-20T03:30:18.268Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t6,t6,Beach weekender,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,19135,9149,1,0,0,2026-08-20T03:30:27.000Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,20117,9479,1,0,0,2026-08-20T03:30:38.955Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t7,t7,Long-stay consultant,lpc0df6,Fern Colombo,4237595-RO-RFN,King Room,16245,Room Only,true,25,2,false,,21854,9923,1,0,0,2026-08-20T03:30:49.194Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t8,t8,Value-seeking couple,lp6557c6e0,Granbell Hotel Colombo,4368098-RO-NRF,Superior Double City View,28807,Room Only,false,27,3,false,,17521,6544,1,0,0,2026-08-20T03:30:56.843Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t8,t8,Value-seeking couple,lp656d40c7,Sheraton Colombo Hotel,1460149481-RO-RFN,Deluxe Twin Room with Ocean View with 15% spa discount per room + 15% F&B discount per room + Early check in a,63767,Room Only,true,36,5,false,,18254,6674,1,0,0,2026-08-20T03:31:07.996Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,19363,9365,1,0,0,2026-08-20T03:31:16.814Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476929-RO-RFN,Two-Bedroom Apartment with Sea View/City view,41030,Room Only,true,124,3,false,,17337,7495,1,0,0,2026-08-20T03:31:25.897Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t10,t10,Business traveller,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,15794,6718,1,0,0,2026-08-20T03:31:33.206Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t10,t10,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,21320,10291,1,0,0,2026-08-20T03:31:47.820Z
8022dd8c-67e8-47d8-87a3-970de7d24562,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,16537,6131,1,0,0,2026-08-20T03:31:50.404Z
1f303ef9-7322-4eee-91cc-40497e71a6b1,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,19211,7119,1,0,0,2026-08-20T03:32:07.616Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,16429,6654,1,0,0,2026-08-20T03:36:31.061Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,16328,6892,1,0,0,2026-08-20T03:36:31.263Z
a0798687-427e-45de-8abc-be21b501cf67,t1,t1,Evening walker,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,19208,8868,1,0,0,2026-08-20T03:36:32.292Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,18777,8508,1,0,0,2026-08-20T03:36:33.726Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,16248,6646,1,0,0,2026-08-20T03:36:48.012Z
a0798687-427e-45de-8abc-be21b501cf67,t2,t2,Business traveller,lp656d40c7,Sheraton Colombo Hotel,1460149481-RO-RFN,Deluxe Twin Room with Ocean View with 15% spa discount per room + 15% F&B discount per room + Early check in a,63767,Room Only,true,36,5,false,,15141,5533,1,0,0,2026-08-20T03:36:48.809Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t2,t2,Business traveller,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,15279,5708,1,0,0,2026-08-20T03:36:49.462Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,19525,9464,1,0,0,2026-08-20T03:36:51.448Z
a0798687-427e-45de-8abc-be21b501cf67,t3,t3,Self-funded worker,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,false,,18261,10019,1,0,0,2026-08-20T03:37:07.683Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t3,t3,Self-funded worker,lp6f007,Clock Inn Colombo,1321691605-BI-RFN,Standard Double Room,13715,Breakfast Included,true,25,2,false,,20365,10473,1,0,0,2026-08-20T03:37:08.864Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t3,t3,Self-funded worker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,21340,10517,1,0,0,2026-08-20T03:37:11.145Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t3,t3,Self-funded worker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,19053,10529,1,0,0,2026-08-20T03:37:11.175Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-RO-RFN,Superior Room,27402,Room Only,true,24,5,false,,16711,5720,1,0,0,2026-08-20T03:37:25.898Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t4,t4,Family on holiday,lp656d40c7,Sheraton Colombo Hotel,1460149481-RO-RFN,Deluxe Twin Room with Ocean View with 15% spa discount per room + 15% F&B discount per room + Early check in a,63767,Room Only,true,36,5,false,,15911,5705,1,0,0,2026-08-20T03:37:27.416Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,16913,7981,1,0,0,2026-08-20T03:37:28.394Z
a0798687-427e-45de-8abc-be21b501cf67,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-RO-RFN,Standard Double Room,35408,Room Only,true,27,2,false,,20428,9642,1,0,0,2026-08-20T03:37:28.504Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t5,t5,Light sleeper,lp6e625,Hotel Janaki,479121-BI-RFN,Deluxe Room with Pool View,15319,Breakfast Included,true,14,2,false,,18009,8872,1,0,0,2026-08-20T03:37:44.464Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,17323,8124,1,0,0,2026-08-20T03:37:45.064Z
a0798687-427e-45de-8abc-be21b501cf67,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,18192,9366,1,0,0,2026-08-20T03:37:47.012Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,19056,8748,1,0,0,2026-08-20T03:37:47.778Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-BI-RFN,Standard Double Room,24581,Breakfast Included,true,27,5,false,,15823,7705,1,0,0,2026-08-20T03:38:01.785Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-BI-RFN,Standard Double Room,24581,Breakfast Included,true,27,5,false,,16963,7838,1,0,0,2026-08-20T03:38:02.076Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t6,t6,Beach weekender,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,15067,5831,1,0,0,2026-08-20T03:38:03.207Z
a0798687-427e-45de-8abc-be21b501cf67,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,16275,6731,1,0,0,2026-08-20T03:38:03.863Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,14281,5304,1,0,0,2026-08-20T03:38:16.936Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t7,t7,Long-stay consultant,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,15354,6760,1,0,0,2026-08-20T03:38:18.464Z
a0798687-427e-45de-8abc-be21b501cf67,t7,t7,Long-stay consultant,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,false,,17449,8515,1,0,0,2026-08-20T03:38:21.773Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,19196,8309,1,0,0,2026-08-20T03:38:22.761Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t8,t8,Value-seeking couple,lp656d3aa9,Sofia Colombo City Hotel,5336222-RO-RFN,Deluxe Twin Room with Sea View,27990,Room Only,true,21,3,false,,15027,5690,1,0,0,2026-08-20T03:38:32.404Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t8,t8,Value-seeking couple,lp6574b103,"Amari Colombo, Sri Lanka",844832-RO-RFN,Superior City View King,46259,Room Only,true,29,5,false,,20702,9664,1,0,0,2026-08-20T03:38:39.552Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t8,t8,Value-seeking couple,lp656d40c7,Sheraton Colombo Hotel,5289365-RO-RFN,Deluxe King Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,17670,9332,1,0,0,2026-08-20T03:38:40.769Z
a0798687-427e-45de-8abc-be21b501cf67,t8,t8,Value-seeking couple,lp6574b103,"Amari Colombo, Sri Lanka",844832-RO-RFN,Superior City View King,46259,Room Only,true,29,5,false,,19350,9459,1,0,0,2026-08-20T03:38:41.674Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,20900,10495,1,0,0,2026-08-20T03:38:53.692Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476929-RO-RFN,Two-Bedroom Apartment with Sea View/City view,41030,Room Only,true,124,3,false,,18807,10377,1,0,0,2026-08-20T03:38:58.902Z
a0798687-427e-45de-8abc-be21b501cf67,t9,t9,Remote worker,lp65589ffb,MaRadha Colombo,8208286-RO-RFN,Standard Double Room,35408,Room Only,true,27,2,false,,17270,6709,1,0,0,2026-08-20T03:38:59.310Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t9,t9,Remote worker,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,18404,8387,1,0,0,2026-08-20T03:38:59.505Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t10,t10,Business traveller,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,19057,10124,1,0,0,2026-08-20T03:39:13.221Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t10,t10,Business traveller,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,15868,7685,1,0,0,2026-08-20T03:39:15.170Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t10,t10,Business traveller,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,17174,8079,1,0,0,2026-08-20T03:39:17.217Z
a0798687-427e-45de-8abc-be21b501cf67,t10,t10,Business traveller,lp5f0e5,Paradise Road Tintagel Colombo,476937-BI-RFN,Executive Suite,105766,Breakfast Included,true,32,2,false,,18195,8392,1,0,0,2026-08-20T03:39:18.084Z
aba5d185-301a-44da-8872-4a160d3c8b3f,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,16097,5449,1,0,0,2026-08-20T03:39:30.065Z
5e7cae4a-194d-4507-bf76-937f0b8e7d7f,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,18595,9590,1,0,0,2026-08-20T03:39:34.219Z
a0798687-427e-45de-8abc-be21b501cf67,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,15657,6964,1,0,0,2026-08-20T03:39:34.406Z
e83a0366-4e0e-462e-bf00-b33072d5c874,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,19645,8266,1,0,0,2026-08-20T03:39:37.244Z
84d9b500-5fe7-4a50-98e4-8f04ec961c47,t1,t1,Evening walker,lp3e58e,The Kingsbury Colombo,479092-RO-RFN,Superior Room,37025,Room Only,true,23,2,false,,17755,8128,1,0,0,2026-08-20T03:40:08.326Z
e7a2af98-10c8-40f6-8cd2-9fe4501bc777,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,false,,19289,8987,1,0,0,2026-08-20T03:40:11.664Z
d7893ea7-2517-4c23-af34-0a4421f7d4eb,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,false,,20510,10367,1,0,0,2026-08-20T03:40:13.398Z
213294c4-a6a6-4b21-890f-83a4d52de870,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,false,,19846,10317,1,0,0,2026-08-20T03:40:14.520Z
84d9b500-5fe7-4a50-98e4-8f04ec961c47,t2,t2,Business traveller,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,18049,8623,1,0,0,2026-08-20T03:40:26.901Z
d7893ea7-2517-4c23-af34-0a4421f7d4eb,t2,t2,Business traveller,lpc0df6,Fern Colombo,4237595-RO-RFN,King Room,16245,Room Only,true,25,2,false,,15592,6190,1,0,0,2026-08-20T03:40:29.776Z
e7a2af98-10c8-40f6-8cd2-9fe4501bc777,t2,t2,Business traveller,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,17577,7012,1,0,0,2026-08-20T03:40:29.791Z
213294c4-a6a6-4b21-890f-83a4d52de870,t2,t2,Business traveller,lpc0df6,Fern Colombo,4237595-RO-RFN,King Room,16245,Room Only,true,25,2,false,,17807,7241,1,0,0,2026-08-20T03:40:32.779Z
84d9b500-5fe7-4a50-98e4-8f04ec961c47,t3,t3,Self-funded worker,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,1459638294-BI-RFN,Superior Balcony Room,32800,Breakfast Included,true,31,5,false,,19047,8539,1,0,0,2026-08-20T03:40:46.627Z
d7893ea7-2517-4c23-af34-0a4421f7d4eb,t3,t3,Self-funded worker,lp3e58e,The Kingsbury Colombo,479092-BI-RFN,Superior Room,37797,Breakfast Included,true,23,2,false,,17923,7191,1,0,0,2026-08-20T03:40:48.222Z
e7a2af98-10c8-40f6-8cd2-9fe4501bc777,t3,t3,Self-funded worker,lp81760,The Steuart by Citrus,1459938501-RO-NRF,"Premium Room, City View - Early check-in or late check-out subject to availability",22604,Room Only,false,123,5,false,,18047,8213,1,0,0,2026-08-20T03:40:48.356Z
213294c4-a6a6-4b21-890f-83a4d52de870,t3,t3,Self-funded worker,lp81760,The Steuart by Citrus,1459938501-RO-NRF,"Premium Room, City View - Early check-in or late check-out subject to availability",22604,Room Only,false,123,5,false,,18778,8882,1,0,0,2026-08-20T03:40:52.128Z
84d9b500-5fe7-4a50-98e4-8f04ec961c47,t4,t4,Family on holiday,lp67286,Colombo Court Hotel & Spa,481449-RO-RFN,Suite,52144,Room Only,true,44,5,false,,18861,9382,1,0,0,2026-08-20T03:41:05.914Z
e7a2af98-10c8-40f6-8cd2-9fe4501bc777,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,17633,8262,1,0,0,2026-08-20T03:41:06.402Z
d7893ea7-2517-4c23-af34-0a4421f7d4eb,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,20827,10354,1,0,0,2026-08-20T03:41:09.441Z
